"X" "CID" "maxlatency" "mean_latency" "mean_timeRetrieve" "mean_timeSend" "mean_time_pubsub" "numUpdates" "numberPeers" "numberPeerUpdating" "System"
"65" 35 "QmPQ6Z5b7tYfm3F2uBEKb8kpYgaMixD3FUdpejQXBvsMZr" 390 390 180022423 211068303 -1.09072600000002 100 2 1 "IPFS Alone"
"66" 36 "QmQ6RoVccBDAjHzXKhvNVmSX5yDpa8GAEJjHZSHjKZcFYg" 418 418 175477456 243588035 -1.06549100000001 100 2 1 "IPFS Alone"
"67" 37 "QmQ6Sgmqm4n7NLBJyMmyaKQsqw8sHTiPT2zjtBKDTnYwEc" 368 368 165881155 202315986 -0.197140999999988 100 2 1 "IPFS Alone"
"68" 38 "QmQBMFCDUPVKu1oAgzVyAmbcCCVQrGsBhwYQjovjpnts4J" 431 431 179261586 252082216 -0.343801999999982 100 2 1 "IPFS Alone"
"69" 39 "QmQoHxNerbBUzRHypBWNs1PyY8uzsZ3UfKq3Rs5sWSdaem" 519 519 284896469 234537752 -0.43422099999998 100 2 1 "IPFS Alone"
"70" 40 "QmQRAeXzH8vNSNLy6JcFPLgNKRvbwGoC9jzZgsp3HLtGij" 405 405 160670205 244322624 0.00717100000002802 100 2 1 "IPFS Alone"
"71" 41 "QmQtEnt8DhTVHscbP4LNbQn1a7sQXT94n27hy81kEdhqr8" 424 424 223005981 201554583 -0.560563999999999 100 2 1 "IPFS Alone"
"72" 42 "QmQtNv623pb5cCDsLQ1kHw9eNAnR5mTh7eYweCA94MaH88" 450 450 198703064 251586654 -0.289717999999993 100 2 1 "IPFS Alone"
"73" 43 "QmQuiGBSbLGoC8VK3QvYxXenszbWp3VSDwfHTVWzELYNKD" 433 433 164258224 268850300 -0.108523999999989 100 2 1 "IPFS Alone"
"74" 44 "QmQwqMFnqJXkH3jYHU1URrTqUVmf7EAH3WbM4nar6XDK5R" 461 461 200062032 260704981 0.23298699999998 100 2 1 "IPFS Alone"
"75" 45 "QmR5fsCg9mPXpGubVrr9EPysDeuUTyfYSKdmxVPnX3Z6vh" 512 512 252090604 260630660 -0.721264000000019 100 2 1 "IPFS Alone"
"76" 46 "QmRcqQVVjaGTvKVi2bEFMuaafYqWMnb7a7oPKN7sjE4qRD" 360 360 134563760 225720253 -0.284013000000016 100 2 1 "IPFS Alone"
"77" 47 "QmREG4hwv9mFVKKZ8oC8GJPETBiV6mNEg9by6MHhK2bBpQ" 470 470 227396842 242688093 -0.0849349999999731 100 2 1 "IPFS Alone"
"78" 48 "QmRhJTNa7bvbEYkYpng8EUJ7YbkRsZMARemVe5xeKLasNv" 453 453 218391908 235868670 -1.26057800000001 100 2 1 "IPFS Alone"
"79" 49 "QmRr4Ks6U96iXquVDrWkot5WqqnwgKktVmDREKaNVJGquG" 394 394 176658475 218143828 -0.802302999999995 100 2 1 "IPFS Alone"
"80" 50 "QmRWHP1kaiSybMtdZ9ejRuLV9AvabkfMWBaTPrtbUWG2jk" 431 431 170356497 260206796 0.436707000000013 100 2 1 "IPFS Alone"
"81" 51 "QmRWU14ePd4tbnW3BC6c6AU5oxhnyZDLsnQHFmyYPzZCG9" 432 432 179932662 251615561 0.451776999999993 100 2 1 "IPFS Alone"
"82" 52 "QmRZ9eRsJXxaW353h92PpHNkdbMiAApxxzyx4ccXCuD8hz" 369 369 167486250 201600223 -0.0864730000000122 100 2 1 "IPFS Alone"
"83" 53 "QmS5aSA3xYMhcXcs3uRiyrSBrWsMthmrFkxxbGqtL3p14Y" 399 399 155439859 243418344 0.141796999999997 100 2 1 "IPFS Alone"
"84" 54 "QmSAjs3CtkjKYmqRBYfz1x2xmbyMvgBqF4xa9GrwZH5N7J" 414 414 162458056 252214382 -0.672438 100 2 1 "IPFS Alone"
"85" 55 "QmSM2pZfpGQYP1ScEASEYLsq7H92PTctZNxbNCgSWg2Z76" 435 435 192248046 243840312 -1.08835800000003 100 2 1 "IPFS Alone"
"86" 56 "QmSTNFKq1tjb72TvS1crDtuCmot4cBUerMgqKSRmcaFx9a" 394 394 209896993 184048155 0.0548519999999826 100 2 1 "IPFS Alone"
"87" 57 "QmSvLqn6YDXPMs6bnKyZFbWj9g1ifi2yBHPpS4g89YNyLr" 355 355 154995627 201056443 -1.05207000000001 100 2 1 "IPFS Alone"
"88" 58 "QmSyq3ayki5JUqyY1puBGgQ4SqmMzfmNjfQTUL6ssCp2WJ" 430 430 195486239 235237061 -0.723299999999995 100 2 1 "IPFS Alone"
"89" 59 "QmSzarwXiBragHrFp17F95D98xnCygkgfQWxapyWsS4owb" 484 484 240403666 243972753 -0.376418999999999 100 2 1 "IPFS Alone"
"90" 60 "QmTsfgFZ2qdfenHBmBxeBL392nm6Py8JdbyjWrGHCbJkBE" 399 399 171543352 226608286 0.848362000000009 100 2 1 "IPFS Alone"
"91" 61 "QmU3p3MT3keNeWyvcMqxCjzyhnRoweXdxbzZQ6gjxNzKRZ" 391 391 147383923 243859713 -0.243635999999981 100 2 1 "IPFS Alone"
"92" 62 "QmUf7otwqWoDiyNovEuuC3dbjkzUokv9uHPPMgnFaNeLuT" 343 343 154506843 188830290 -0.337132999999994 100 2 1 "IPFS Alone"
"93" 63 "QmUoFHXAcE5F5CE1yDJg6UeNDDZYxy3Uy4mCVxZj8JuveF" 330 330 120734565 209561672 -0.296237000000019 100 2 1 "IPFS Alone"
"94" 64 "QmUrHRf5rGiXCnWYkJR6nVfonNRkbzRmFCyEb6A3DVVDxb" 296 296 127077890 168394338 0.527772000000027 100 2 1 "IPFS Alone"
"95" 65 "QmUUNjbHzbntJCVEB23VuUF9hNxt3rwSbwEprHVjj1Dguw" 379 379 143445678 235164296 0.390025999999978 100 2 1 "IPFS Alone"
"96" 66 "QmUXbe4jcRkxk6syDjR5CySEYF565rDyBFRivztvbEAX57" 495 495 234909917 260757682 -0.667598999999996 100 2 1 "IPFS Alone"
"97" 67 "QmUZoR1Tq1M59XoQxjcQYZnSAyNMFGJS4EShdxAWdf3TZc" 358 358 189549779 167921863 0.528358000000026 100 2 1 "IPFS Alone"
"98" 68 "QmV67FTkJhMSUtBmEZoFutKmcpu2grRVXkKzW7XPJ8FMn6" 505 505 253384157 252911192 -1.29534899999999 100 2 1 "IPFS Alone"
"99" 69 "QmVDYgQQ1zk8yWgbKQuxhTUBDCKLQP6TCWUMQoiPHNmmVB" 372 372 170842756 201499307 -0.342062999999996 100 2 1 "IPFS Alone"
"100" 70 "QmVHjysEkjYmz3xGpANPcK1Vbtp7GqsQAYCLw8Vn5CLPGt" 355 355 177220381 178608081 -0.828462000000002 100 2 1 "IPFS Alone"
"101" 71 "QmVuVuX76yN1SxuLjZJe2VUS7dMt1ub4cHkTDWhVVByavh" 428 428 192314447 235793335 -0.107781999999986 100 2 1 "IPFS Alone"
"102" 72 "QmVv2pjQavx7q5yugN6FrgmZSWCkFvJhnxyFHvFc3iR5gr" 362 362 167586359 193705744 0.707897000000003 100 2 1 "IPFS Alone"
"103" 73 "QmVxNFvc4FbpZVYAoZCijigQFzouFhDpjLp3VViZDRC8e4" 359 359 157228025 201881283 -0.109307999999999 100 2 1 "IPFS Alone"
"104" 74 "QmVzRQnCLmJoF8sL56AFxwB51yZCeiooCMF3TgVwLLsG9J" 445 445 200348067 244649782 0.00215100000002622 100 2 1 "IPFS Alone"
"105" 75 "QmW2osZmfAnjb9xPBe4gvRmZ8CZwSG87pbCi3hpKNWa5WL" 480 480 221131572 259661270 -0.792842000000007 100 2 1 "IPFS Alone"
"106" 76 "QmWct19Ti1aT8cHfrfiMvHUJoHjU96CoK1krRpHy3Mr9hQ" 411 411 217394160 194684796 -1.07895600000001 100 2 1 "IPFS Alone"
"107" 77 "QmWVHRQ2c4gW8G7vyjQ1tCsQUjoan1RZakho8NeU4eZo7E" 418 418 207449423 210220124 0.330452999999977 100 2 1 "IPFS Alone"
"108" 78 "QmWYQUEmzcYSEL7egGZVzWoztgrL27wDkQaw6Cw9HUsyx9" 347 347 178354900 168385935 0.259164999999996 100 2 1 "IPFS Alone"
"109" 79 "QmX915DSQ6ebihL74qStNkxmJGb1sg4QcdB4e1fWHCG2m4" 333 333 146616468 185673417 0.710114999999973 100 2 1 "IPFS Alone"
"110" 80 "QmX9CQWVDdB3mcNFhS5igbpMaiHiAXULvqtTaLTAEXfQoD" 499 499 222694997 277050434 -0.745430999999996 100 2 1 "IPFS Alone"
"111" 81 "QmXCEQsKpW41DfmurP2xkfcBHcTPBhntu7vs6mPpCZhvZu" 424 424 172124703 252624934 -0.749637000000007 100 2 1 "IPFS Alone"
"112" 82 "QmXgyBStrhWJtm89t81mYNVn8rw6aFphQzxWKcaNLPCsYk" 382 382 163937274 218200639 -0.137913000000026 100 2 1 "IPFS Alone"
"113" 83 "QmXHjGSiezESHuR4sEZRrypQLZN17KLXDKcMHwyNSBMPNU" 415 415 166449938 249094248 -0.544186000000025 100 2 1 "IPFS Alone"
"114" 84 "QmXkCdWXTJyyCxUpJEisWKLesS79UG7HLPCYjiyB4gjCKR" 373 373 162598236 210272609 0.129155000000026 100 2 1 "IPFS Alone"
"115" 85 "QmXq7GazrpJc4ciXb2hketJhcngcWvh2fuCrgvws6aJhxq" 328 328 160679699 167835050 -0.514748999999995 100 2 1 "IPFS Alone"
"116" 86 "QmXqGmASfJEPRsSxXkLWVmhKHrn7wvmpMGvNEjCQqKFEBp" 406 406 170021680 236882667 -0.904346999999973 100 2 1 "IPFS Alone"
"117" 87 "QmXQiZWfFQL5DkHCuCGmCH5FbqMSqhnESP6wWf2KB1x7cK" 520 520 209166904 310519939 0.313157000000047 100 2 1 "IPFS Alone"
"118" 88 "QmXrEJqowYxNojT5vZUeBYX1Bj6yaYoD3LfcUKbhNZyUV1" 374 374 155131047 218635641 0.233312000000012 100 2 1 "IPFS Alone"
"119" 89 "QmXRVqQRqZHppMe58uN9cUk1rbYg53Wy78YZDboJnYQhFD" 393 393 165412432 227151399 0.436169000000007 100 2 1 "IPFS Alone"
"120" 90 "QmXS77kofQNZqtT8cY2ae82zXmkurTERUBL1HyJTbXsY6U" 430 430 228187469 201727509 0.0850219999999808 100 2 1 "IPFS Alone"
"121" 91 "QmXvrveBYLDNXbZuCBUUbT9jVrCMvw5VyXWZkS8e6gXQcs" 409 409 156858780 252831439 -0.690219000000013 100 2 1 "IPFS Alone"
"122" 92 "QmXyCe3Y5GpxA2211213s2tAgah9ZFLzkCCZnzEZbziYgv" 430 430 162084714 268963002 -1.04771599999998 100 2 1 "IPFS Alone"
"123" 93 "QmYfS1iHqgRfbJXzaXUddttfG1uThJnb5Hd7MdhgiTd5xT" 375 375 169442268 206193409 -0.635676999999987 100 2 1 "IPFS Alone"
"124" 94 "QmYnhxh78pBpQu3VodAzkLnXXs3BJVEH5UckUXR57dvxqA" 449 449 206783832 243444736 -1.228568 100 2 1 "IPFS Alone"
"125" 95 "QmYv8Q8WbbGp6VgqYYTobHnPznXzJ7Ec9UQZBYjsYLzSGM" 461 461 193107462 267719987 0.172550999999999 100 2 1 "IPFS Alone"
"126" 96 "QmYwR91srKP6tCCQNzLVwqjF8Gk8PTWn3J28NgkRZoCZdW" 364 364 170666744 193401572 -0.0683159999999816 100 2 1 "IPFS Alone"
"127" 97 "QmZG4fUt81PpWrFDr7BsssXHMWxz8uB51fTgvz4UeBxDfc" 432 432 197473070 234912518 -0.385587999999984 100 2 1 "IPFS Alone"
"128" 98 "QmZhiV9fxwt6VJktzeLRyTasQBf8E55udmKkXtQcDxJopY" 462 462 219489799 243680057 -1.16985599999998 100 2 1 "IPFS Alone"
"129" 99 "QmZqqfuddNmoAT1BCXuXskQmkXyws7Qpi4tbAm2f932yjN" 499 499 255909559 243185268 -0.0948270000000093 100 2 1 "IPFS Alone"
"130" 100 "QmZx7AgKVNtRA14N1qZmE8HqdFiHKz7jsD23z1n6PsK1LV" 465 465 230941272 235490376 -1.431648 100 2 1 "IPFS Alone"
"131" 1 "Qma4U6BBEAvWELKmsHhRhywqjP3gcCgWnu1kEXYFcVCU2h" 416 416 206129953 210050979 -0.180931999999984 100 2 1 "IPFS Alone"
"132" 2 "Qma5fDaiam29Zh3VnLhzEUWEdcNArB588eEUnRVXxz47Pi" 426 426 156791314 268190084 1.01860199999999 100 2 1 "IPFS Alone"
"133" 3 "QmaALJxzqPqBk9nnyPNbHqoLk4dca6vF6i21hbe513NCtH" 412 412 160157927 252046986 -0.204912999999976 100 2 1 "IPFS Alone"
"134" 4 "QmabU8rA8EDpmHUffUgF6WWgKLyGoHmwZdiWDYbqx3jLgs" 363 363 162053296 200973348 -0.0266439999999761 100 2 1 "IPFS Alone"
"135" 5 "QmaPzDHNQEj8BBoh2aBCXYsWKosjqstjjBAWUoNWyJ3mHn" 504 504 201608326 302731898 -0.340223999999978 100 2 1 "IPFS Alone"
"136" 6 "QmaXF7ueqTFizgZvF61G8w4vwmSAr6E1SrVSyRXam4sTew" 469 469 204510655 264083214 0.406131000000016 100 2 1 "IPFS Alone"
"137" 7 "Qmb6XKfxsWnPzbSA3tADKRs7UtEijSWLibhbAMbifMx1gb" 405 405 169553816 235290903 0.155281000000002 100 2 1 "IPFS Alone"
"138" 8 "QmbbM2o84dJEseavmz9MCRJqSDph5j2847VZKBYix6tDCY" 416 416 181382086 235344283 -0.726368999999977 100 2 1 "IPFS Alone"
"139" 9 "QmbFEBxSU5r99jKk3uizmfWuqwykSsBSEkmXWeDhopKzSP" 410 410 149912229 260699455 -0.611684000000025 100 2 1 "IPFS Alone"
"140" 10 "QmbFP4TggDsQgGZTx3sUub82uTRuq18brr9sdaCYrQ3eYr" 497 497 219753253 277088870 0.157876999999985 100 2 1 "IPFS Alone"
"141" 11 "Qmbh59DKWaksqFUyWQkv8b41qWBSBLzSV9rtq1mffL27na" 412 412 177579491 235229080 -0.808570999999972 100 2 1 "IPFS Alone"
"142" 12 "QmbizEYvQ43Jp8Nx6Xu74rKc4HRVeTmhPpF8R9utpwB46P" 531 531 160997083 368873430 1.12948700000004 100 2 1 "IPFS Alone"
"143" 13 "QmbJ8yyjySGmL66baAeav821L26hTxYaed3mnFTdxH1Piw" 555 555 169644867 386210205 -0.85507199999995 100 2 1 "IPFS Alone"
"144" 14 "Qmbt4Ut3Hoztrct89yLHiGfPjcDVWNn4BYMFHxzeddeeEf" 425 425 189004298 235916747 0.0789550000000077 100 2 1 "IPFS Alone"
"145" 15 "QmbVuUfcdsZ2viHMVTgzAYWVivLu1eKJqxBd25MrciEoNA" 419 419 166686346 251795867 0.517786999999998 100 2 1 "IPFS Alone"
"146" 16 "QmcaXzzxMHrCFa3Ds7f4TbB55f6aB87ZxVV1cBAhafBJLr" 310 310 125500815 184582596 -0.0834110000000123 100 2 1 "IPFS Alone"
"147" 17 "QmcDeCVBoVmGC8ptM9stGvBwNWDGPKXGLpF4TPyYgweG8A" 378 378 159511113 218938065 -0.449178000000018 100 2 1 "IPFS Alone"
"148" 18 "QmcjnMM5z6eRkeZzYWaWCxXVD6HB14cw9GiKMhr9L7DpWj" 441 441 215250266 226769739 -1.02000500000003 100 2 1 "IPFS Alone"
"149" 19 "Qmcq1nyDSLrxhTmzy48DteiXo93dX5gQVgNBKtzLn2aGAh" 332 332 138871059 193398116 -0.269175000000018 100 2 1 "IPFS Alone"
"150" 20 "Qmcqr4gN4xm4XhC33cj1zEs3TDxgYFshYwu6jtmqNE2HEw" 405 405 202408171 202403330 0.188498999999979 100 2 1 "IPFS Alone"
"151" 21 "QmcwvDmsao67KjdympgA24rgYFqkQqkhpstasXYT2aLAEj" 472 472 220631427 252172019 -0.803446000000008 100 2 1 "IPFS Alone"
"152" 22 "Qmd4Yn32AP2oKxEzTuiCNjcs2o7cJ24oBN2dq5f3ccE58s" 395 395 160061111 235603441 -0.664552000000015 100 2 1 "IPFS Alone"
"153" 23 "Qmd7gZ8bDLM5MRbbJpd8kcDRv7Toe1Px6aGEXtr2JHURGP" 341 341 138889066 202094731 0.0162030000000186 100 2 1 "IPFS Alone"
"154" 24 "QmdafwfpWukiLVwEK9bZ22dSpS3LuzwfcvPW8V7uvUXjtf" 531 531 237529897 293574816 -0.104712999999947 100 2 1 "IPFS Alone"
